Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Alex Scott,eng ENG,MF,20-132,5,4,320,3.6,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.4,8,15,3,0.00,0.28,0.28,0.00,0.28,0.02,0.10,0.12,0.02,0.12,Matches
Joe Rothwell,eng ENG,MF,28-354,11,3,386,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,20,3,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
David Brooks,wls WAL,"FW,MF",26-176,11,2,251,2.8,1,1,2,1,0,0,1,0,1.7,1.7,0.6,2.3,7,17,22,0.36,0.36,0.72,0.36,0.72,0.60,0.22,0.83,0.60,0.83,Matches
Ionuț Radu,ro ROU,GK,26-217,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Chris Mepham,wls WAL,DF,26-056,5,2,178,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Jaidon Anthony,eng ENG,FW,24-030,3,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,8,9,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Luis Sinisterra,co COL,"FW,MF",24-197,11,1,309,3.4,2,1,3,2,0,0,0,0,1.4,1.4,1.0,2.4,18,17,26,0.58,0.29,0.87,0.58,0.87,0.42,0.30,0.71,0.42,0.71,Matches
Kieffer Moore,wls WAL,"FW,MF",31-145,7,0,100,1.1,1,0,1,1,0,0,0,0,1.1,1.1,0.2,1.3,1,4,15,0.90,0.00,0.90,0.90,0.90,0.96,0.19,1.16,0.96,1.16,Matches
Hamed Junior Traorè,ci CIV,MF,23-318,3,0,47,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,3,4,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.41,0.34,0.41,Matches
James Hill,eng ENG,DF,21-355,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ben Greenwood,ie IRL,DF,20-314,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gavin Kilkenny,ie IRL,MF,23-333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mark Travers,ie IRL,GK,24-227,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
