Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Michel Vorm,nl NED,GK,34,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Vincent Janssen,nl NED,FW,24,3,0,39,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,0,6,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86,Matches
Georges-Kévin N'Koudou,cm CMR,FW,23,1,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,3,0.00,18.00,18.00,0.00,18.00,0.00,9.73,9.73,0.00,9.73,Matches
Luke Amos,eng ENG,MF,21,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Timothy Eyoma,eng ENG,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
George Marsh,eng ENG,"DF,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kazaiah Sterling,eng ENG,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alfie Whiteman,eng ENG,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Toby Alderweireld,be BEL,DF,30,33,33,"2,957",32.9,2,2,4,2,0,0,7,0,0.7,0.7,1.3,2.1,11,96,10,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06,Matches
Serge Aurier,ci CIV,DF,26,33,31,"2,700",30.0,1,5,6,1,0,0,4,1,0.5,0.5,3.4,3.9,66,93,205,0.03,0.17,0.20,0.03,0.20,0.02,0.11,0.13,0.02,0.13,Matches
Harry Kane,eng ENG,FW,26,29,29,"2,587",28.7,18,2,20,16,2,2,4,0,12.5,10.9,3.3,14.2,46,76,174,0.63,0.07,0.70,0.56,0.63,0.43,0.11,0.55,0.38,0.49,Matches
