Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Tariq Lamptey,gh GHA,"DF,MF",19,11,11,886,9.8,1,1,2,1,0,0,4,1,0.7,0.7,0.8,1.5,40,26,76,0.10,0.10,0.20,0.10,0.20,0.07,0.08,0.15,0.07,0.15,Matches
Steven Alzate,co COL,MF,21,15,10,896,10.0,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,16,39,16,0.10,0.00,0.10,0.10,0.10,0.08,0.06,0.14,0.08,0.14,Matches
Aaron Connolly,ie IRL,FW,20,17,9,791,8.8,2,1,3,2,0,0,0,0,4.0,4.0,0.2,4.2,12,4,58,0.23,0.11,0.34,0.23,0.34,0.45,0.02,0.48,0.45,0.48,Matches
Jakub Moder,pl POL,"DF,MF",21,12,7,647,7.2,0,0,0,0,0,0,0,0,0.8,0.8,0.2,0.9,21,30,50,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",26,21,6,528,5.9,0,1,1,0,0,0,3,0,1.5,1.5,3.0,4.5,18,28,53,0.00,0.17,0.17,0.00,0.17,0.26,0.51,0.77,0.26,0.77,Matches
Davy Pröpper,nl NED,MF,28,7,2,213,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,14,8,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Bernardo,br BRA,"DF,MF",25,3,2,206,2.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,9,15,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.22,0.16,0.22,Matches
Percy Tau,za RSA,FW,26,3,1,103,1.1,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,4,1,11,0.00,0.87,0.87,0.00,0.87,0.00,0.36,0.36,0.00,0.36,Matches
Andi Zeqiri,ch SUI,"FW,DF",21,9,0,171,1.9,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,2,2,14,0.00,0.00,0.00,0.00,0.00,0.38,0.04,0.42,0.38,0.42,Matches
José Izquierdo,co COL,DF,28,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Matches
Reda Khadra,de GER,MF,19,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jayson Molumby,ie IRL,MF,20,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Florin Andone,ro ROU,FW,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Moisés Caicedo,ec ECU,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Teddy Jenks,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michał Karbownik,pl POL,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thomas Mcgill,eng ENG,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Max Sanders,eng ENG,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jason Steele,eng ENG,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dale Stephens,eng ENG,MF,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Walton,eng ENG,GK,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jensen Weir,sct SCO,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Robert Sánchez,es ESP,GK,23,37,37,"3,329",37.0,0,0,0,0,0,0,3,1,0.0,0.0,0.4,0.4,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Marc Cucurella,es ESP,DF,23,35,35,"3,089",34.3,1,1,2,1,0,0,6,0,0.7,0.7,2.7,3.4,104,191,208,0.03,0.03,0.06,0.03,0.06,0.02,0.08,0.10,0.02,0.10,Matches
Joël Veltman,nl NED,DF,29,34,33,"2,874",31.9,1,1,2,1,0,0,6,0,0.7,0.7,1.6,2.3,25,124,65,0.03,0.03,0.06,0.03,0.06,0.02,0.05,0.07,0.02,0.07,Matches
Leandro Trossard,be BEL,"FW,MF",26,34,32,"2,805",31.2,8,3,11,7,1,1,2,0,6.7,5.9,4.8,10.7,97,154,222,0.26,0.10,0.35,0.22,0.32,0.21,0.15,0.37,0.19,0.34,Matches
Lewis Dunk,eng ENG,DF,29,29,29,"2,573",28.6,1,0,1,1,0,0,3,1,1.3,1.3,0.4,1.8,14,83,3,0.03,0.00,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06,Matches
