Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Conor Coady,eng ENG,DF,27,37,37,"3,303",36.7,1,0,1,1,0,0,5,0,1.0,1.0,0.2,1.2,4,67,2,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,Matches
Nélson Semedo,pt POR,"DF,MF",26,34,34,"2,983",33.1,1,1,2,1,0,0,5,0,1.3,1.3,1.3,2.6,111,138,155,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,Matches
Rúben Neves,pt POR,MF,23,36,31,"2,675",29.7,5,1,6,2,3,3,8,0,5.1,2.7,1.9,4.6,22,212,25,0.17,0.03,0.20,0.07,0.10,0.17,0.06,0.23,0.09,0.15,Matches
Pedro Neto,pt POR,"FW,MF",20,31,30,"2,550",28.3,5,6,11,5,0,0,4,0,5.1,5.1,5.4,10.6,154,54,255,0.18,0.21,0.39,0.18,0.39,0.18,0.19,0.37,0.18,0.37,Matches
Adama Traoré,es ESP,"FW,MF",24,37,28,"2,649",29.4,2,2,4,2,0,0,4,0,2.0,2.0,4.8,6.9,219,70,220,0.07,0.07,0.14,0.07,0.14,0.07,0.16,0.23,0.07,0.23,Matches
João Moutinho,pt POR,MF,33,33,28,"2,528",28.1,1,1,2,1,0,0,5,1,0.6,0.6,2.4,3.1,32,169,37,0.04,0.04,0.07,0.04,0.07,0.02,0.09,0.11,0.02,0.11,Matches
Leander Dendoncker,be BEL,"MF,DF",25,33,28,"2,503",27.8,1,0,1,1,0,0,4,0,3.1,3.1,0.7,3.9,15,88,31,0.04,0.00,0.04,0.04,0.04,0.11,0.03,0.14,0.11,0.14,Matches
Romain Saïss,ma MAR,DF,30,27,27,"2,407",26.7,3,0,3,3,0,0,2,0,3.0,3.0,0.2,3.3,12,100,24,0.11,0.00,0.11,0.11,0.11,0.11,0.01,0.12,0.11,0.12,Matches
Daniel Podence,pt POR,"MF,FW",24,24,22,"1,661",18.5,3,2,5,3,0,0,3,0,2.5,2.5,1.7,4.2,47,72,117,0.16,0.11,0.27,0.16,0.27,0.13,0.09,0.23,0.13,0.23,Matches
Willy Boly,ci CIV,DF,29,21,21,"1,879",20.9,1,1,2,1,0,0,2,0,1.1,1.1,0.3,1.4,5,44,1,0.05,0.05,0.10,0.05,0.10,0.05,0.01,0.06,0.05,0.06,Matches
Rayan Aït Nouri,dz ALG,DF,19,21,16,"1,404",15.6,1,1,2,1,0,0,1,0,0.6,0.6,0.6,1.2,47,54,85,0.06,0.06,0.13,0.06,0.13,0.04,0.04,0.08,0.04,0.08,Matches
Max Kilman,eng ENG,DF,23,18,14,"1,310",14.6,0,1,1,0,0,0,4,0,0.8,0.8,0.5,1.3,11,46,2,0.00,0.07,0.07,0.00,0.07,0.05,0.04,0.09,0.05,0.09,Matches
Willian José,br BRA,FW,28,17,12,"1,110",12.3,1,0,1,1,0,0,0,0,1.6,1.6,1.2,2.8,12,15,55,0.08,0.00,0.08,0.08,0.08,0.13,0.10,0.23,0.13,0.23,Matches
Fábio Silva,pt POR,FW,18,32,11,"1,369",15.2,4,3,7,3,1,1,2,0,5.3,4.5,1.0,5.5,14,17,74,0.26,0.20,0.46,0.20,0.39,0.35,0.07,0.41,0.29,0.36,Matches
Raúl Jiménez,mx MEX,FW,29,10,10,823,9.1,4,0,4,4,0,0,0,0,2.4,2.4,0.3,2.7,23,26,46,0.44,0.00,0.44,0.44,0.44,0.27,0.03,0.29,0.27,0.29,Matches
Fernando Marçal,br BRA,"DF,MF",31,13,7,623,6.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,8,23,14,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Jonny Castro,es ESP,"MF,DF",26,7,7,495,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,13,16,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Ki-Jana Hoever,nl NED,"DF,MF",18,12,5,577,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,17,19,38,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
