Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Will Norris,eng ENG,GK,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lewis Richardson,eng ENG,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bobby Thomas,eng ENG,DF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sam Waller,eng ENG,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
James Trafford,eng ENG,GK,21-082,20,20,"1,800",20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Zeki Amdouni,ch SUI,"FW,MF",23-027,19,19,"1,368",15.2,3,1,4,3,0,0,1,0,3.2,3.2,0.9,4.1,44,34,64,0.20,0.07,0.26,0.20,0.26,0.21,0.06,0.27,0.21,0.27,Matches
Sander Berge,no NOR,MF,25-320,20,17,"1,475",16.4,1,1,2,1,0,0,6,1,1.3,1.3,0.8,2.2,23,64,20,0.06,0.06,0.12,0.06,0.12,0.08,0.05,0.13,0.08,0.13,Matches
Josh Brownhill,eng ENG,MF,28-012,19,16,"1,499",16.7,3,0,3,3,0,0,2,0,0.9,0.9,1.0,2.0,13,53,24,0.18,0.00,0.18,0.18,0.18,0.06,0.06,0.12,0.06,0.12,Matches
Charlie Taylor,eng ENG,DF,30-104,16,16,"1,440",16.0,1,1,2,1,0,0,6,0,0.1,0.1,0.5,0.6,16,55,30,0.06,0.06,0.12,0.06,0.12,0.01,0.03,0.04,0.01,0.04,Matches
Dara O'Shea,ie IRL,DF,24-302,16,15,"1,387",15.4,0,3,3,0,0,0,3,0,0.4,0.4,1.2,1.6,21,74,5,0.00,0.19,0.19,0.00,0.19,0.02,0.08,0.10,0.02,0.10,Matches
Jordan Beyer,de GER,DF,23-226,15,15,"1,234",13.7,0,1,1,0,0,0,6,0,0.5,0.5,0.3,0.8,9,25,1,0.00,0.07,0.07,0.00,0.07,0.04,0.02,0.06,0.04,0.06,Matches
Vitinho,br BRA,DF,24-161,14,13,"1,135",12.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,28,44,47,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Luca Koleosho,it ITA,"MF,FW",19-107,15,13,974,10.8,1,1,2,1,0,0,0,0,2.0,2.0,1.3,3.3,53,19,82,0.09,0.09,0.18,0.09,0.18,0.18,0.12,0.30,0.18,0.30,Matches
Lyle Foster,za RSA,"FW,MF",23-119,11,10,890,9.9,4,3,7,4,0,0,0,1,1.9,1.9,1.3,3.2,23,10,39,0.40,0.30,0.71,0.40,0.71,0.19,0.13,0.32,0.19,0.32,Matches
Ameen Al-Dakhil,be BEL,DF,21-300,11,10,876,9.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,30,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Josh Cullen,ie IRL,MF,27-268,11,10,845,9.4,0,1,1,0,0,0,5,0,0.1,0.1,0.6,0.7,5,39,9,0.00,0.11,0.11,0.00,0.11,0.01,0.06,0.07,0.01,0.07,Matches
Jóhann Berg Guðmundsson,is ISL,"MF,FW",33-065,13,9,755,8.4,0,2,2,0,0,0,2,0,0.5,0.5,1.9,2.5,8,41,41,0.00,0.24,0.24,0.00,0.24,0.06,0.23,0.29,0.06,0.29,Matches
Connor Roberts,wls WAL,DF,28-099,12,8,774,8.6,0,1,1,0,0,0,4,1,0.0,0.0,0.2,0.2,6,37,11,0.00,0.12,0.12,0.00,0.12,0.00,0.02,0.02,0.00,0.02,Matches
Jay Rodriguez,eng ENG,FW,34-155,13,7,701,7.8,2,1,3,1,1,1,0,0,3.0,2.2,0.1,2.4,1,13,22,0.26,0.13,0.39,0.13,0.26,0.39,0.02,0.40,0.29,0.30,Matches
Wilson Odobert,fr FRA,"MF,FW",19-033,11,7,569,6.3,3,1,4,3,0,0,2,0,0.6,0.6,0.9,1.5,30,6,37,0.47,0.16,0.63,0.47,0.63,0.09,0.14,0.23,0.09,0.23,Matches
Jacob Bruun Larsen,dk DEN,"MF,FW",25-103,16,4,456,5.1,2,0,2,2,0,0,0,0,1.2,1.2,0.5,1.8,21,14,67,0.39,0.00,0.39,0.39,0.39,0.24,0.11,0.35,0.24,0.35,Matches
Mike Trésor,be BEL,"FW,MF",24-217,13,3,397,4.4,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,14,10,28,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.19,0.10,0.19,Matches
Hannes Delcroix,be BEL,DF,24-306,9,3,386,4.3,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.5,1,12,2,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12,Matches
Aaron Ramsey,eng ENG,"MF,FW",20-344,10,2,291,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,8,6,10,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15,Matches
Anass Zaroury,ma MAR,"FW,MF",23-054,5,1,137,1.5,0,0,0,0,0,0,0,1,0.2,0.2,0.0,0.2,1,2,12,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.13,0.11,0.13,Matches
Hjalmar Ekdal,se SWE,DF,25-071,3,1,106,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
Benson Manuel,be BEL,"MF,FW",26-278,4,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,11,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Nathan Redmond,eng ENG,"FW,MF",29-300,12,0,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,8,22,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,Matches
Michael Obafemi,ie IRL,"FW,MF",23-178,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40,Matches
Jack Cork,eng ENG,MF,34-189,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Han-Noah Massengo,fr FRA,MF,22-177,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Arijanet Muric,xk KVX,GK,25-054,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lawrence Vigouroux,cl CHI,GK,30-042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
