Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Henrikh Mkhitaryan,am ARM,"MF,FW",28,15,11,922,10.2,1,5,6,1,0,0,2,0,0.8,0.8,3.0,3.8,40,61,69,0.10,0.49,0.59,0.10,0.59,0.07,0.29,0.37,0.07,0.37,Matches
Luke Shaw,eng ENG,DF,22,11,8,790,8.8,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,34,48,35,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
Marcos Rojo,ar ARG,DF,27,9,8,640,7.1,0,0,0,0,0,0,6,0,0.2,0.2,0.1,0.2,3,13,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Scott McTominay,sct SCO,MF,20,13,7,634,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,11,48,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Marouane Fellaini,be BEL,MF,29,16,5,683,7.6,4,0,4,4,0,0,1,0,3.5,3.5,0.2,3.7,5,19,11,0.53,0.00,0.53,0.53,0.53,0.51,0.03,0.54,0.51,0.54,Matches
Matteo Darmian,it ITA,DF,27,8,5,444,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,7,16,10,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
Daley Blind,nl NED,"DF,MF",27,7,4,362,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,9,23,22,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
Michael Carrick,eng ENG,MF,36,2,1,109,1.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0,15,1,0.00,0.00,0.00,0.00,0.00,0.43,0.05,0.48,0.43,0.48,Matches
Zlatan Ibrahimović,se SWE,"MF,FW",35,5,1,106,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,9,12,0.00,0.00,0.00,0.00,0.00,0.18,0.08,0.26,0.18,0.26,Matches
Sergio Romero,ar ARG,GK,30,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
